period,category,actual_sales,sample_sales,factor,estimated_sales,method,error,error_pct
2017-03-27,GROCERY I,2005631.0,956356.857,2.085151890718367,1994149.3085750246,category_level,-11481.691424975405,-0.00572472774153142
2017-03-27,GROCERY II,8079.0,4519.0,1.8644683666958146,8425.532549098387,category_level,346.5325490983869,0.04289300025973349
2017-03-27,HARDWARE,471.0,214.0,2.2259140474663246,476.34560615779344,category_level,5.345606157793441,0.011349482288308791
2017-03-27,HOME AND KITCHEN I,10523.0,5292.0,2.197046924277659,11626.772323277371,category_level,1103.7723232773715,0.10489141150597467
2017-03-27,HOME AND KITCHEN II,10846.0,5960.0,1.972988890810063,11759.013789227976,category_level,913.0137892279763,0.08417977035109499
2017-03-27,HOME APPLIANCES,227.0,117.0,1.8807537012113056,220.04818304172275,category_level,-6.951816958277249,-0.030624744309591403
2017-03-27,HOME CARE,127977.0,61610.0,2.0762181732311964,127915.80165277401,category_level,-61.19834722598898,-0.0004781980139086631
2017-03-27,LADIESWEAR,4583.0,2536.0,1.8303848212840657,4641.855906776391,category_level,58.85590677639084,0.012842222731047532
2017-03-27,LAWN AND GARDEN,5296.0,2888.0,2.0002537922417662,5776.732951994221,category_level,480.73295199422137,0.09077283836748892
2017-03-27,LINGERIE,2640.0,1180.0,2.2340314952445297,2636.157164388545,category_level,-3.8428356114550297,-0.0014556195497935718
2017-03-27,"LIQUOR,WINE,BEER",18887.0,9162.0,2.188090607257225,20047.286143690693,category_level,1160.2861436906933,0.06143305679518681
2017-03-27,MAGAZINES,2012.0,1072.0,1.825972405186161,1957.4424183595645,category_level,-54.5575816404355,-0.027116094254689613
2017-03-27,MEATS,145874.2686,75757.6021,1.9545183747007162,148069.62532771556,category_level,2195.3567277155526,0.015049650282980423
2017-03-27,PERSONAL CARE,141730.0,66881.0,2.122711634769719,141969.07684503356,category_level,239.07684503355995,0.0016868471391629151
2017-03-27,PET SUPPLIES,3581.0,2037.0,1.7322586922677738,3528.6109561494554,category_level,-52.38904385054457,-0.014629724616181113
2017-03-27,PLAYERS AND ELECTRONICS,4325.0,2236.0,1.8749182600507441,4192.317229473464,category_level,-132.68277052653593,-0.030678097231569
2017-03-27,POULTRY,147416.9966,87192.5026,1.7357902329698607,151347.8944012792,category_level,3930.8978012791777,0.026665160001497257
2017-03-27,PREPARED FOODS,45631.75908,25378.108060000002,1.8430942976670825,46774.24625096503,category_level,1142.4871709650251,0.025037105603622614
2017-03-27,PRODUCE,911090.1811,518763.642,1.7836736155071242,925305.0209197834,category_level,14214.839819783345,0.01560201186958368
2017-03-27,SCHOOL AND OFFICE SUPPLIES,6365.0,1998.0,1.8319417822682824,3660.219680972028,category_level,-2704.780319027972,-0.4249458474513703
2017-03-27,SEAFOOD,9492.388005,6406.739,1.5097721180857726,9672.715910052724,category_level,180.3279050527235,0.018997106413869508
2017-04-03,AUTOMOTIVE,3064.0,1330.0,2.3097340641494113,3071.946305318717,category_level,7.946305318716895,0.002593441683654339
2017-04-03,BABY CARE,66.0,29.0,2.7843336724313326,80.74567650050865,category_level,14.745676500508651,0.22341934091679774
2017-04-03,BEAUTY,1706.0,873.0,1.964977908689249,1715.4257142857143,category_level,9.42571428571432,0.005525037682130317
2017-04-03,BEVERAGES,1370345.0,698146.0,1.9544707649760995,1364505.946685004,category_level,-5839.053314995952,-0.004261009683689839
2017-04-03,BOOKS,72.0,41.0,1.6005528680027643,65.62266758811333,category_level,-6.37733241188667,-0.08857406127620375
2017-04-03,BREAD/BAKERY,203268.7785,104087.4362,1.998859798703634,208056.19177030935,category_level,4787.413270309364,0.02355213282451719
2017-04-03,CELEBRATION,5154.0,2524.0,2.1235664881036094,5359.88181597351,category_level,205.88181597351013,0.03994602560603611
2017-04-03,CLEANING,474194.0,226753.0,2.160055926029575,489799.1613949842,category_level,15605.161394984229,0.03290881241640389
2017-04-03,DAIRY,357691.0,188108.0,1.9121646467618958,359693.4673730867,category_level,2002.4673730867216,0.005598316348710819
2017-04-03,DELI,122822.8545,58972.8337,2.1488492897387452,126723.73181012615,category_level,3900.8773101261468,0.03176019093519884
2017-04-03,EGGS,73359.0,35011.0,2.1220284663136915,74294.33863410866,category_level,935.3386341086589,0.012750155183531113
2017-04-03,FROZEN FOODS,47645.55711,24078.6,1.988447322739547,47879.027705316454,category_level,233.4705953164521,0.004900154588966922
2017-04-03,GROCERY I,1869148.298,899141.6799999999,2.085151890718367,1874846.9740756885,category_level,5698.676075688563,0.0030488089584899077
2017-04-03,GROCERY II,8076.0,4310.0,1.8644683666958146,8035.858660458961,category_level,-40.14133954103909,-0.004970448184873587
2017-04-03,HARDWARE,585.0,268.0,2.2259140474663246,596.544964720975,category_level,11.544964720975031,0.019734982429017146
2017-04-03,HOME AND KITCHEN I,10919.0,5343.0,2.197046924277659,11738.821716415532,category_level,819.8217164155321,0.07508212440841947
2017-04-03,HOME AND KITCHEN II,10062.0,4906.0,1.972988890810063,9679.48349831417,category_level,-382.51650168583,-0.03801595127070463
2017-04-03,HOME APPLIANCES,260.0,143.0,1.8807537012113056,268.9477792732167,category_level,8.947779273216725,0.034414535666218174
2017-04-03,HOME CARE,118390.0,56964.0,2.0762181732311964,118269.69201994187,category_level,-120.30798005813267,-0.0010162005241839064
2017-04-03,LADIESWEAR,4462.0,2460.0,1.8303848212840657,4502.746660358802,category_level,40.74666035880182,0.009131927467234832
2017-04-03,LAWN AND GARDEN,5232.0,2734.0,2.0002537922417662,5468.693867988989,category_level,236.69386798898904,0.04523965366762023
2017-04-03,LINGERIE,2648.0,1202.0,2.2340314952445297,2685.3058572839245,category_level,37.305857283924524,0.014088314684261527
2017-04-03,"LIQUOR,WINE,BEER",33057.0,15192.0,2.188090607257225,33241.47250545176,category_level,184.47250545176212,0.005580436986168198
2017-04-03,MAGAZINES,2246.0,1298.0,1.825972405186161,2370.1121819316368,category_level,124.11218193163677,0.05525920833999856
2017-04-03,MEATS,134311.61961,69305.4611,1.9545183747007162,135458.79718705572,category_level,1147.1775770557288,0.008541164051083464
2017-04-03,PERSONAL CARE,135257.0,63916.0,2.122711634769719,135675.23684794136,category_level,418.23684794135625,0.003092164161125533
2017-04-03,PET SUPPLIES,3220.0,1863.0,1.7322586922677738,3227.1979436948627,category_level,7.197943694862715,0.002235386240640595
2017-04-03,PLAYERS AND ELECTRONICS,4549.0,2417.0,1.8749182600507441,4531.677434542648,category_level,-17.32256545735163,-0.003807994165168527
2017-04-03,POULTRY,139615.91365,81771.6797,1.7357902329698607,141938.48295679982,category_level,2322.569306799822,0.01663541960282707
2017-04-03,PREPARED FOODS,36716.52799,20388.59296,1.8430942976670825,37578.09942203123,category_level,861.5714320312254,0.023465493040787523
2017-04-03,PRODUCE,863553.3013,491667.896,1.7836736155071242,876975.0536871008,category_level,13421.752387100714,0.015542471283353907
2017-04-03,SCHOOL AND OFFICE SUPPLIES,5978.0,2211.0,1.8319417822682824,4050.4232805951724,category_level,-1927.5767194048276,-0.3224450852132532
2017-04-03,SEAFOOD,8616.624008,5784.075014,1.5097721180857726,8732.635185053774,category_level,116.01117705377328,0.013463646196708142
2017-04-10,AUTOMOTIVE,2997.0,1302.0,2.3097340641494113,3007.2737515225335,category_level,10.27375152253353,0.003428011852697207
2017-04-10,BABY CARE,72.0,24.0,2.7843336724313326,66.82400813835199,category_level,-5.175991861648015,-0.07188877585622243
2017-04-10,BEAUTY,1638.0,820.0,1.964977908689249,1611.281885125184,category_level,-26.71811487481591,-0.016311425442500554
2017-04-10,BEVERAGES,1312699.0,669547.0,1.9544707649760995,1308610.0372774524,category_level,-4088.962722547585,-0.0031149278871604115
2017-04-10,BOOKS,70.0,40.0,1.6005528680027643,64.02211472011058,category_level,-5.977885279889421,-0.08539836114127744
2017-04-10,BREAD/BAKERY,187360.5508,94597.5133,1.998859798703634,189087.16639270235,category_level,1726.61559270235,0.009215470307543258
2017-04-10,CELEBRATION,4963.0,2405.0,2.1235664881036094,5107.177403889181,category_level,144.17740388918082,0.029050454138460774
2017-04-10,CLEANING,409955.0,189655.0,2.160055926029575,409665.4066511391,category_level,-289.5933488609153,-0.0007064027731358693
2017-04-10,DAIRY,345631.0,182372.0,1.9121646467618958,348725.2909592605,category_level,3094.2909592604847,0.008952585153705787
2017-04-10,DELI,106758.6447,50340.795699999995,2.1488492897387452,108174.78308482828,category_level,1416.1383848282712,0.013264859148481408
2017-04-10,EGGS,73713.0,33850.0,2.1220284663136915,71830.66358471845,category_level,-1882.3364152815484,-0.02553601692078125
2017-04-10,FROZEN FOODS,47138.27617,22703.72004,1.988447322739547,45145.1513297662,category_level,-1993.124840233795,-0.042282514384823236
2017-04-10,GROCERY I,1725270.206,811838.01,2.085151890718367,1692805.5615085363,category_level,-32464.644491463667,-0.018817136225132067
2017-04-10,GROCERY II,7530.0,4007.0,1.8644683666958146,7470.924745350129,category_level,-59.07525464987066,-0.007845319342612305
2017-04-10,HARDWARE,567.0,243.0,2.2259140474663246,540.8971135343169,category_level,-26.102886465683127,-0.046036836800146606
2017-04-10,HOME AND KITCHEN I,10472.0,4572.0,2.197046924277659,10044.898537797457,category_level,-427.1014622025432,-0.04078508997350489
2017-04-10,HOME AND KITCHEN II,10052.0,5170.0,1.972988890810063,10200.352565488025,category_level,148.352565488025,0.014758512284920911
2017-04-10,HOME APPLIANCES,263.0,141.0,1.8807537012113056,265.1862718707941,category_level,2.186271870794087,0.00831282080149843
2017-04-10,HOME CARE,102649.0,48994.0,2.0762181732311964,101722.23317928924,category_level,-926.7668207107636,-0.009028503158440546
2017-04-10,LADIESWEAR,4171.0,2303.0,1.8303848212840657,4215.376243417203,category_level,44.37624341720311,0.010639233617166894
2017-04-10,LAWN AND GARDEN,5267.0,2788.0,2.0002537922417662,5576.707572770044,category_level,309.70757277004395,0.05880151372129181
2017-04-10,LINGERIE,2543.0,1196.0,2.2340314952445297,2671.9016683124573,category_level,128.90166831245733,0.050688819627391794
2017-04-10,"LIQUOR,WINE,BEER",40187.0,17495.0,2.188090607257225,38280.645173965146,category_level,-1906.3548260348543,-0.047437102198095264
2017-04-10,MAGAZINES,3145.0,1698.0,1.825972405186161,3100.501144006101,category_level,-44.498855993898815,-0.014149079807281022
2017-04-10,MEATS,109615.98392,56188.1277,1.9545183747007162,109820.7280296803,category_level,204.74410968029406,0.0018678307885255177
2017-04-10,PERSONAL CARE,114251.0,54078.0,2.122711634769719,114791.99978507686,category_level,540.9997850768559,0.0047351864323013
2017-04-10,PET SUPPLIES,3228.0,1822.0,1.7322586922677738,3156.175337311884,category_level,-71.82466268811595,-0.022250515083059464
2017-04-10,PLAYERS AND ELECTRONICS,4572.0,2522.0,1.8749182600507441,4728.543851847977,category_level,156.54385184797684,0.034239687630791084
2017-04-10,POULTRY,116784.76837,66687.10336,1.7357902329698607,115754.82267733957,category_level,-1029.9456926604325,-0.008819178280144689
2017-04-10,PREPARED FOODS,40708.16885,23665.43403,1.8430942976670825,43617.62651250952,category_level,2909.4576625095215,0.0714711013710832
2017-04-10,PRODUCE,825654.624,463720.593,1.7836736155071242,827126.1867014177,category_level,1471.5627014177153,0.0017822981409448455
2017-04-10,SCHOOL AND OFFICE SUPPLIES,5590.0,1975.0,1.8319417822682824,3618.085019979858,category_level,-1971.9149800201421,-0.35275759928803974
2017-04-10,SEAFOOD,8992.715017,5891.82801,1.5097721180857726,8895.317654054783,category_level,-97.39736294521754,-0.010830696042418302
2017-04-17,AUTOMOTIVE,2945.0,1282.0,2.3097340641494113,2961.079070239545,category_level,16.079070239545217,0.0054597861594381045
2017-04-17,BABY CARE,55.0,25.0,2.7843336724313326,69.60834181078332,category_level,14.608341810783315,0.2656062147415148
2017-04-17,BEAUTY,1623.0,836.0,1.964977908689249,1642.721531664212,category_level,19.72153166421208,0.012151282602718472
2017-04-17,BEVERAGES,1319957.0,684106.0,1.9544707649760995,1337065.1771447395,category_level,17108.177144739544,0.012961162480853198
2017-04-17,BOOKS,51.0,39.0,1.6005528680027643,62.42156185210781,category_level,11.421561852107807,0.22395219317858445
2017-04-17,BREAD/BAKERY,203256.901,103493.669,1.998859798703634,206869.33438444053,category_level,3612.433384440519,0.017772746542271244
2017-04-17,CELEBRATION,5207.0,2540.0,2.1235664881036094,5393.858879783168,category_level,186.85887978316805,0.03588609175785828
2017-04-17,CLEANING,450236.0,208822.0,2.160055926029575,451067.1985853479,category_level,831.1985853479127,0.0018461397696939222
2017-04-17,DAIRY,354102.0,187179.0,1.9121646467618958,357917.0664162449,category_level,3815.0664162448957,0.010773919425038253
2017-04-17,DELI,118025.97931,54476.953,2.1488492897387452,117062.76176118101,category_level,-963.2175488189823,-0.008161063813663029
2017-04-17,EGGS,74790.0,34715.0,2.1220284663136915,73666.2182080798,category_level,-1123.7817919202062,-0.015025829548338095
2017-04-17,FROZEN FOODS,50773.37609,25111.08111,1.988447322739547,49932.06200427511,category_level,-841.3140857248873,-0.016569985108604728
2017-04-17,GROCERY I,1691092.934,817129.4450000001,2.085151890718367,1703839.0072034,category_level,12746.07320340001,0.007537180806054986
2017-04-17,GROCERY II,8749.0,4848.0,1.8644683666958146,9038.942641741309,category_level,289.94264174130876,0.033140089352075526
2017-04-17,HARDWARE,536.0,240.0,2.2259140474663246,534.2193713919179,category_level,-1.780628608082111,-0.003322068298660655
2017-04-17,HOME AND KITCHEN I,10558.0,4357.0,2.197046924277659,9572.53344907776,category_level,-985.4665509222395,-0.09333837383237731
2017-04-17,HOME AND KITCHEN II,10543.0,5040.0,1.972988890810063,9943.864009682718,category_level,-599.1359903172815,-0.05682784694273751
2017-04-17,HOME APPLIANCES,242.0,127.0,1.8807537012113056,238.8557200538358,category_level,-3.144279946164204,-0.012992892339521504
2017-04-17,HOME CARE,109780.0,51588.0,2.0762181732311964,107107.94312065096,category_level,-2672.0568793490384,-0.024340106388677705
2017-04-17,LADIESWEAR,4628.0,2396.0,1.8303848212840657,4385.602031796621,category_level,-242.3979682033787,-0.05237639762389341
2017-04-17,LAWN AND GARDEN,5846.0,3043.0,2.0002537922417662,6086.772289791695,category_level,240.77228979169467,0.041185817617464024
2017-04-17,LINGERIE,3016.0,1315.0,2.2340314952445297,2937.7514162465563,category_level,-78.24858375344365,-0.025944490634430918
2017-04-17,"LIQUOR,WINE,BEER",33788.0,15601.0,2.188090607257225,34136.40156381996,category_level,348.4015638199635,0.010311399426422502
2017-04-17,MAGAZINES,2748.0,1517.0,1.825972405186161,2770.000138667406,category_level,22.00013866740619,0.00800587287751317
2017-04-17,MEATS,140018.75979,71137.51784,1.9545183747007162,139039.58574888,category_level,-979.1740411200153,-0.006993163220332615
2017-04-17,PERSONAL CARE,115639.0,53061.0,2.122711634769719,112633.20205251605,category_level,-3005.797947483952,-0.025992943102966577
2017-04-17,PET SUPPLIES,3147.0,1861.0,1.7322586922677738,3223.733426310327,category_level,76.7334263103271,0.02438303981897906
2017-04-17,PLAYERS AND ELECTRONICS,4522.0,2399.0,1.8749182600507441,4497.928905861735,category_level,-24.071094138264925,-0.005323107947427007
2017-04-17,POULTRY,148352.9944,87250.6716,1.7357902329698607,151448.8635833408,category_level,3095.8691833408084,0.020868262186831927
2017-04-17,PREPARED FOODS,34393.546949999996,18359.462059999998,1.8430942976670825,33838.219831021146,category_level,-555.3271189788502,-0.01614625905801932
2017-04-17,PRODUCE,892228.324,500501.847,1.7836736155071242,892731.9390064835,category_level,503.6150064835092,0.0005644463338999639
2017-04-17,SCHOOL AND OFFICE SUPPLIES,6808.0,2470.0,1.8319417822682824,4524.896202202657,category_level,-2283.103797797343,-0.33535602200313497
2017-04-17,SEAFOOD,7809.619032,5128.84303,1.5097721180857726,7743.384204732552,category_level,-66.23482726744805,-0.008481185445288704
2017-04-24,AUTOMOTIVE,2844.0,1196.0,2.3097340641494113,2762.441940722696,category_level,-81.55805927730398,-0.028677236032807307
2017-04-24,BABY CARE,66.0,32.0,2.7843336724313326,89.09867751780264,category_level,23.098677517802642,0.34997996239094914
2017-04-24,BEAUTY,1664.0,801.0,1.964977908689249,1573.9473048600885,category_level,-90.05269513991152,-0.05411820621388914
2017-04-24,BEVERAGES,1325665.0,661818.0,1.9544707649760995,1293503.9327349523,category_level,-32161.06726504769,-0.024260327658230166
2017-04-24,BOOKS,44.0,32.0,1.6005528680027643,51.21769177608846,category_level,7.217691776088458,0.16403844945655585
2017-04-24,BREAD/BAKERY,200220.4591,97325.0,1.998859798703634,194539.02990883117,category_level,-5681.429191168834,-0.0283758673649392
2017-04-24,CELEBRATION,5647.0,2763.0,2.1235664881036094,5867.414206630273,category_level,220.41420663027293,0.03903208900837134
2017-04-24,CLEANING,478430.0,214337.0,2.160055926029575,462979.907017401,category_level,-15450.092982598988,-0.032293319780530044
2017-04-24,DAIRY,349599.0,178066.0,1.9121646467618958,340491.5099903037,category_level,-9107.490009696281,-0.026051247313911886
2017-04-24,DELI,118600.1559,53561.7347,2.1488492897387452,115096.09556727011,category_level,-3504.0603327298886,-0.02954515789746857
2017-04-24,EGGS,73108.0,34238.0,2.1220284663136915,72654.01062964817,category_level,-453.9893703518319,-0.006209845302180772
2017-04-24,FROZEN FOODS,52169.87116,24719.01006,1.988447322739547,49152.44937457893,category_level,-3017.421785421073,-0.057838398261842144
2017-04-24,GROCERY I,1672835.97,776413.5819999999,2.085151890718367,1618940.2484867196,category_level,-53895.72151328041,-0.032218174692453805
2017-04-24,GROCERY II,9093.0,4973.0,1.8644683666958146,9272.001187578286,category_level,179.00118757828568,0.01968560294493409
2017-04-24,HARDWARE,541.0,221.0,2.2259140474663246,491.92700449005775,category_level,-49.072995509942245,-0.09070793994444037
2017-04-24,HOME AND KITCHEN I,11909.0,4721.0,2.197046924277659,10372.25852951483,category_level,-1536.7414704851708,-0.12904034515787816
2017-04-24,HOME AND KITCHEN II,10962.0,5323.0,1.972988890810063,10502.219865781966,category_level,-459.7801342180337,-0.04194308832494378
2017-04-24,HOME APPLIANCES,258.0,135.0,1.8807537012113056,253.90174966352626,category_level,-4.09825033647374,-0.015884691226642402
2017-04-24,HOME CARE,111521.0,51140.0,2.0762181732311964,106177.79737904339,category_level,-5343.20262095661,-0.047912075940465114
2017-04-24,LADIESWEAR,3998.0,2065.0,1.8303848212840657,3779.7446559515956,category_level,-218.25534404840437,-0.054591131577890036
2017-04-24,LAWN AND GARDEN,6077.0,2946.0,2.0002537922417662,5892.747671944243,category_level,-184.25232805575706,-0.03031961955829473
2017-04-24,LINGERIE,3434.0,1513.0,2.2340314952445297,3380.0896523049732,category_level,-53.91034769502676,-0.015698994669489447
2017-04-24,"LIQUOR,WINE,BEER",40618.0,17948.0,2.188090607257225,39271.85021905267,category_level,-1346.1497809473294,-0.033141705178672744
2017-04-24,MAGAZINES,2592.0,1353.0,1.825972405186161,2470.540664216876,category_level,-121.45933578312406,-0.04685931164472379
2017-04-24,MEATS,135541.81777,67085.19907,1.9545183747007162,131119.2542527704,category_level,-4422.563517229602,-0.03262877531076218
2017-04-24,PERSONAL CARE,116940.0,52493.0,2.122711634769719,111427.50184396685,category_level,-5512.498156033151,-0.04713954297958911
2017-04-24,PET SUPPLIES,3502.0,2033.0,1.7322586922677738,3521.681921380384,category_level,19.68192138038421,0.00562019456892753
2017-04-24,PLAYERS AND ELECTRONICS,4341.0,2120.0,1.8749182600507441,3974.8267113075776,category_level,-366.1732886924224,-0.08435228949376235
2017-04-24,POULTRY,142463.50828,81360.9789,1.7357902329698607,141225.59251948693,category_level,-1237.915760513075,-0.008689353333065867
2017-04-24,PREPARED FOODS,33036.74104,17375.771090000002,1.8430942976670825,32025.18461354755,category_level,-1011.556426452451,-0.03061913477566342
2017-04-24,PRODUCE,854425.8581,463704.81570000004,1.7836736155071242,827098.0451476838,category_level,-27327.812952316133,-0.03198383182489984
2017-04-24,SCHOOL AND OFFICE SUPPLIES,7741.0,2250.0,1.8319417822682824,4121.869010103635,category_level,-3619.1309898963646,-0.4675275791107563
2017-04-24,SEAFOOD,7414.232979,4778.49498,1.5097721180857726,7214.438487216832,category_level,-199.79449178316827,-0.026947425627042502
2017-05-01,AUTOMOTIVE,3103.0,1341.0,2.3097340641494113,3097.3533800243604,category_level,-5.646619975639624,-0.0018197292863808003
2017-05-01,BABY CARE,61.0,15.0,2.7843336724313326,41.76500508646999,category_level,-19.23499491353001,-0.31532778546770507
2017-05-01,BEAUTY,2189.0,1131.0,1.964977908689249,2222.3900147275403,category_level,33.39001472754035,0.015253547157396229
2017-05-01,BEVERAGES,1524916.0,787464.0,1.9544707649760995,1539075.3664711392,category_level,14159.366471139248,0.009285341927777824
2017-05-01,BOOKS,42.0,29.0,1.6005528680027643,46.41603317208016,category_level,4.416033172080162,0.10514364695428957
2017-05-01,BREAD/BAKERY,236730.9583,117118.665,1.998859798703634,234103.79114633834,category_level,-2627.167153661663,-0.011097691542026184
2017-05-01,CELEBRATION,5202.0,2570.0,2.1235664881036094,5457.565874426276,category_level,255.56587442627642,0.049128388009664826
2017-05-01,CLEANING,579485.0,264262.0,2.160055926029575,570820.6991244275,category_level,-8664.300875572488,-0.014951725886903867
2017-05-01,DAIRY,421751.0,219670.0,1.9121646467618958,420045.20795418567,category_level,-1705.7920458143344,-0.004044547720845557
2017-05-01,DELI,140256.84496,64808.7138,2.1488492897387452,139264.1586180116,category_level,-992.6863419883884,-0.007077632056185877
2017-05-01,EGGS,85311.0,40210.0,2.1220284663136915,85326.76463047354,category_level,15.764630473539,0.0001847901264026796
2017-05-01,FROZEN FOODS,58411.62489,29742.91104,1.988447322739547,59142.21182796851,category_level,730.58693796851,0.012507560598499728
2017-05-01,GROCERY I,2093464.418,989544.061,2.085151890718367,2063349.6697432809,category_level,-30114.748256719206,-0.014385125439814952
2017-05-01,GROCERY II,11337.0,6154.0,1.8644683666958146,11473.938328646043,category_level,136.93832864604337,0.012078885829235546
2017-05-01,HARDWARE,668.0,271.0,2.2259140474663246,603.222706863374,category_level,-64.77729313662599,-0.09697199571351195
2017-05-01,HOME AND KITCHEN I,13030.0,5481.0,2.197046924277659,12042.014191965849,category_level,-987.985808034151,-0.07582393001029555
2017-05-01,HOME AND KITCHEN II,13365.0,6825.0,1.972988890810063,13465.64917977868,category_level,100.64917977868026,0.007530802826687636
2017-05-01,HOME APPLIANCES,305.0,141.0,1.8807537012113056,265.1862718707941,category_level,-39.81372812920591,-0.13053681353838004
2017-05-01,HOME CARE,134025.0,63820.0,2.0762181732311964,132504.24381561496,category_level,-1520.7561843850417,-0.011346809807013927
2017-05-01,LADIESWEAR,5544.0,2966.0,1.8303848212840657,5428.921379928539,category_level,-115.07862007146105,-0.02075732685271664
2017-05-01,LAWN AND GARDEN,6392.0,3235.0,2.0002537922417662,6470.821017902113,category_level,78.82101790211345,0.012331198044761179
2017-05-01,LINGERIE,3746.0,1716.0,2.2340314952445297,3833.598045839613,category_level,87.59804583961295,0.02338442227432273
2017-05-01,"LIQUOR,WINE,BEER",34072.0,15052.0,2.188090607257225,32935.13982043575,category_level,-1136.8601795642535,-0.033366405833653835
2017-05-01,MAGAZINES,2863.0,1595.0,1.825972405186161,2912.425986271927,category_level,49.42598627192683,0.017263704600742866
2017-05-01,MEATS,153645.44603,77674.29745,1.9545183747007162,151815.841607994,category_level,-1829.6044220059994,-0.011907963882305764
2017-05-01,PERSONAL CARE,147506.0,68060.0,2.122711634769719,144471.75386242705,category_level,-3034.246137572947,-0.02057032349580998
2017-05-01,PET SUPPLIES,3807.0,2277.0,1.7322586922677738,3944.353042293721,category_level,137.35304229372105,0.036079075989945114
2017-05-01,PLAYERS AND ELECTRONICS,5227.0,2741.0,1.8749182600507441,5139.1509507990895,category_level,-87.84904920091049,-0.01680678194010149
2017-05-01,POULTRY,167803.4027,97084.6343,1.7357902329698607,168518.55998939075,category_level,715.1572893907432,0.004261875968446874
2017-05-01,PREPARED FOODS,37064.75506,19524.40502,1.8430942976670825,35985.319557704555,category_level,-1079.4355022954478,-0.02912296332588924
2017-05-01,PRODUCE,996419.9478,555532.312,1.7836736155071242,990888.3274760718,category_level,-5531.6203239281895,-0.0055514949656934095
2017-05-01,SCHOOL AND OFFICE SUPPLIES,4924.0,1497.0,1.8319417822682824,2742.4168480556186,category_level,-2181.5831519443814,-0.4430510056751384
2017-05-01,SEAFOOD,9847.813007,6641.544,1.5097721180857726,10027.217952239855,category_level,179.404945239854,0.01821774490562826
2017-05-08,AUTOMOTIVE,2316.0,924.0,2.3097340641494113,2134.194275274056,category_level,-181.80572472594395,-0.07849988114246284
2017-05-08,BABY CARE,69.0,19.0,2.7843336724313326,52.90233977619532,category_level,-16.09766022380468,-0.23329942353340116
2017-05-08,BEAUTY,1888.0,985.0,1.964977908689249,1935.5032400589103,category_level,47.50324005891025,0.025160614437982124
2017-05-08,BEVERAGES,1199891.0,613515.0,1.9544707649760995,1199097.1313743116,category_level,-793.8686256883666,-0.0006616172849770243
2017-05-08,BOOKS,50.0,35.0,1.6005528680027643,56.01935038009675,category_level,6.019350380096753,0.12038700760193506
2017-05-08,BREAD/BAKERY,200756.6067,100175.048,1.998859798703634,200235.87628040687,category_level,-520.7304195931356,-0.002593839516182336
2017-05-08,CELEBRATION,5326.0,2368.0,2.1235664881036094,5028.605443829347,category_level,-297.39455617065323,-0.055838256885214654
2017-05-08,CLEANING,464672.0,209976.0,2.160055926029575,453559.90312398603,category_level,-11112.096876013966,-0.023913850793708176
2017-05-08,DAIRY,349826.0,181785.0,1.9121646467618958,347602.85031161126,category_level,-2223.149688388745,-0.00635501560315341
2017-05-08,DELI,112603.0065,51641.6004,2.1488492897387452,110970.01634051211,category_level,-1632.9901594878902,-0.01450218968609768
2017-05-08,EGGS,72154.0,33299.0,2.1220284663136915,70661.42589977961,category_level,-1492.5741002203868,-0.020685950885888333
2017-05-08,FROZEN FOODS,57744.99065,28816.18975,1.988447322739547,57299.47535994228,category_level,-445.5152900577232,-0.00771521971071136
2017-05-08,GROCERY I,1693413.153,804243.968,2.085151890718367,1676970.8304740416,category_level,-16442.322525958298,-0.009709575301709197
2017-05-08,GROCERY II,12244.0,6169.0,1.8644683666958146,11501.90535414648,category_level,-742.09464585352,-0.060608840726357395
2017-05-08,HARDWARE,578.0,270.0,2.2259140474663246,600.9967928159076,category_level,22.99679281590761,0.03978683878184708
2017-05-08,HOME AND KITCHEN I,11473.0,5451.0,2.197046924277659,11976.10278423752,category_level,503.1027842375206,0.04385102276976559
2017-05-08,HOME AND KITCHEN II,10880.0,5510.0,1.972988890810063,10871.168788363448,category_level,-8.831211636552325,-0.0008116922460066475
2017-05-08,HOME APPLIANCES,240.0,123.0,1.8807537012113056,231.33270524899058,category_level,-8.667294751009422,-0.03611372812920592
2017-05-08,HOME CARE,98513.0,46974.0,2.0762181732311964,97528.27246936221,category_level,-984.7275306377851,-0.009995914555822938
2017-05-08,LADIESWEAR,4374.0,2368.0,1.8303848212840657,4334.351256800667,category_level,-39.648743199332785,-0.009064641792257152
2017-05-08,LAWN AND GARDEN,14482.0,6199.0,2.0002537922417662,12399.57325810671,category_level,-2082.4267418932905,-0.14379414044284564
2017-05-08,LINGERIE,2998.0,1426.0,2.2340314952445297,3185.7289122186994,category_level,187.7289122186994,0.0626180494391926
2017-05-08,"LIQUOR,WINE,BEER",37411.0,17490.0,2.188090607257225,38269.704720928865,category_level,858.7047209288648,0.02295326831490377
2017-05-08,MAGAZINES,2623.0,1478.0,1.825972405186161,2698.787214865146,category_level,75.78721486514587,0.028893333917325913
2017-05-08,MEATS,132919.3742,67814.3036,1.9545183747007162,132544.30245373293,category_level,-375.0717462670582,-0.0028217989177612168
2017-05-08,PERSONAL CARE,99402.0,46272.0,2.122711634769719,98222.11276406443,category_level,-1179.8872359355737,-0.01186985408679477
2017-05-08,PET SUPPLIES,3228.0,1823.0,1.7322586922677738,3157.907596004152,category_level,-70.09240399584814,-0.02171387980044862
